date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-09,28,21,0.0,5.7,1,1,100,06:30 PM,06:39 AM,06:17 AM,05:51 PM,21,26,26,24,13,51,83,0.2,1017,28,8,45,9
2020-02-10,29,21,0.0,7.2,1,1,83,07:33 PM,07:31 AM,06:16 AM,05:51 PM,20,26,26,24,11,29,81,0.1,1015,29,10,99,7
2020-02-11,29,21,0.0,7.2,1,1,75,08:33 PM,08:18 AM,06:16 AM,05:51 PM,21,26,26,24,9,26,82,0.1,1014,29,9,38,6
2020-02-12,29,20,0.0,8.7,1,1,68,09:33 PM,09:04 AM,06:15 AM,05:52 PM,19,26,26,24,11,4,75,0.0,1013,29,10,97,7
2020-02-13,30,21,0.0,8.7,1,1,60,10:31 PM,09:49 AM,06:15 AM,05:52 PM,19,26,26,25,11,5,73,0.0,1013,30,10,92,7
2020-02-14,29,22,0.0,7.2,1,1,53,11:29 PM,10:34 AM,06:15 AM,05:52 PM,21,27,27,25,13,57,80,2.0,1016,29,10,92,9
2020-02-15,29,22,0.0,5.7,1,1,45,No moonrise,11:20 AM,06:14 AM,05:53 PM,21,27,27,25,12,63,82,5.9,1017,29,10,109,9
2020-02-16,28,21,0.0,8.7,1,1,38,12:26 AM,12:08 PM,06:14 AM,05:53 PM,21,26,26,24,12,45,84,3.0,1015,28,10,87,8
2020-02-17,28,20,0.0,5.8,1,1,30,01:24 AM,12:58 PM,06:13 AM,05:53 PM,21,26,26,24,12,67,85,1.1,1014,28,9,96,9
2020-02-18,29,21,0.0,8.7,1,1,22,02:20 AM,01:50 PM,06:13 AM,05:54 PM,21,27,27,25,10,32,83,0.2,1013,29,8,92,7
2020-02-19,29,22,0.0,8.7,1,1,15,03:15 AM,02:43 PM,06:12 AM,05:54 PM,22,28,28,25,11,46,83,0.9,1015,29,9,98,8
2020-02-20,29,23,0.0,4.3,1,1,7,04:06 AM,03:36 PM,06:12 AM,05:54 PM,22,28,28,25,11,71,85,2.3,1016,29,8,36,8
2020-02-21,27,22,0.0,5.8,1,1,0,04:55 AM,04:29 PM,06:11 AM,05:55 PM,22,26,26,24,10,71,90,16.3,1019,27,9,187,6
2020-02-22,26,20,0.0,7.2,1,1,0,05:39 AM,05:20 PM,06:11 AM,05:55 PM,21,25,25,23,14,70,90,16.9,1019,26,6,160,8
2020-02-23,26,20,0.0,4.3,1,1,0,06:20 AM,06:09 PM,06:10 AM,05:55 PM,20,25,25,23,13,64,85,12.2,1018,26,9,51,9
2020-02-24,28,17,0.0,8.7,1,1,0,06:59 AM,06:57 PM,06:10 AM,05:56 PM,17,23,23,22,11,0,75,0.0,1013,28,10,85,7
2020-02-25,32,20,0.0,8.7,1,1,8,07:35 AM,07:44 PM,06:09 AM,05:56 PM,19,25,25,24,12,9,73,0.0,1011,32,10,180,8
2020-02-26,31,22,0.0,7.2,1,1,15,08:10 AM,08:30 PM,06:09 AM,05:56 PM,21,28,28,25,11,30,78,0.9,1012,31,10,251,7
2020-02-27,24,20,0.0,4.3,1,1,23,08:45 AM,09:17 PM,06:08 AM,05:56 PM,21,22,23,22,22,86,95,109.3,1019,24,6,314,13
2020-02-28,20,18,0.0,4.3,1,1,30,09:21 AM,10:04 PM,06:07 AM,05:57 PM,19,19,19,19,12,100,97,62.7,1022,20,6,267,9
2020-02-29,21,18,0.0,4.3,1,1,38,09:59 AM,10:53 PM,06:07 AM,05:57 PM,19,19,19,19,11,100,97,101.3,1023,21,6,276,8
2020-03-01,26,18,0.0,4.3,1,1,44,10:39 AM,11:44 PM,06:06 AM,05:57 PM,20,23,23,22,12,87,89,1.3,1019,26,7,70,9
2020-03-02,29,20,0.0,8.7,1,1,51,11:23 AM,No moonset,06:06 AM,05:57 PM,20,25,25,24,10,26,83,0.0,1015,29,7,97,7
2020-03-03,30,21,0.0,8.7,1,1,58,12:11 PM,12:37 AM,06:05 AM,05:57 PM,21,28,28,25,11,7,79,0.0,1012,30,9,101,7
2020-03-04,33,21,0.0,8.7,1,1,65,01:05 PM,01:33 AM,06:04 AM,05:58 PM,19,28,28,26,12,2,69,0.0,1011,33,10,95,7
2020-03-05,31,22,0.0,8.7,1,1,73,02:03 PM,02:30 AM,06:04 AM,05:58 PM,19,28,28,25,10,2,70,0.0,1013,31,10,93,6
2020-03-06,29,22,0.0,4.3,1,1,80,03:05 PM,03:27 AM,06:03 AM,05:58 PM,22,27,27,24,12,70,85,12.0,1018,29,9,171,7
2020-03-07,22,20,0.0,4.3,1,1,87,04:08 PM,04:22 AM,06:02 AM,05:58 PM,21,21,23,21,15,100,97,58.4,1019,22,5,259,10
2020-03-08,25,20,0.0,5.8,1,1,95,05:12 PM,05:15 AM,06:02 AM,05:58 PM,21,24,24,22,12,80,93,7.7,1018,25,7,139,8
2020-03-09,28,22,0.0,7.2,1,1,100,06:14 PM,06:05 AM,06:01 AM,05:59 PM,21,26,26,24,14,72,87,7.0,1019,28,10,58,10
2020-03-10,28,21,0.0,5.8,1,1,100,07:16 PM,06:53 AM,06:00 AM,05:59 PM,21,26,26,24,11,75,87,6.9,1019,28,9,47,8
2020-03-11,28,20,0.0,5.8,1,1,84,08:16 PM,07:40 AM,06:00 AM,05:59 PM,20,25,25,24,10,75,83,7.0,1017,28,9,88,7
2020-03-12,27,20,0.0,7.4,1,1,76,09:17 PM,08:26 AM,05:59 AM,05:59 PM,20,25,25,23,10,74,84,3.1,1014,27,10,64,7
2020-03-13,28,20,0.0,11.6,1,1,69,10:17 PM,09:13 AM,05:58 AM,05:59 PM,21,26,26,24,11,43,83,0.2,1015,28,8,52,8
2020-03-14,28,21,0.0,10.2,1,1,62,11:17 PM,10:02 AM,05:57 AM,05:59 PM,21,26,26,24,11,49,82,0.3,1017,28,8,47,8
2020-03-15,28,21,0.0,10.5,1,1,55,No moonrise,10:53 AM,05:57 AM,06:00 PM,22,27,27,25,11,59,84,0.8,1018,28,9,123,8
2020-03-16,28,21,0.0,10.5,1,1,47,12:15 AM,11:46 AM,05:56 AM,06:00 PM,21,27,27,24,10,69,83,1.9,1017,28,10,103,7
