date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-26,6,1,0.0,5.5,1,1,15,09:07 AM,09:27 PM,07:25 AM,06:30 PM,3,2,5,2,19,97,88,1.0,1015,6,10,70,14
2020-02-27,10,-1,0.0,7.1,1,1,23,09:30 AM,10:25 PM,07:24 AM,06:31 PM,0,1,6,1,38,71,69,31.3,997,10,8,240,28
2020-02-28,3,-2,0.0,11.1,1,1,30,09:53 AM,11:25 PM,07:22 AM,06:32 PM,-13,-6,0,-6,30,33,36,0.0,1007,3,10,251,23
2020-02-29,1,-4,0.0,7.1,1,1,38,10:18 AM,No moonset,07:21 AM,06:33 PM,-13,-6,-1,-6,20,62,41,0.0,1009,1,10,270,16
2020-03-01,1,-6,0.0,11.2,1,1,44,10:47 AM,12:26 AM,07:19 AM,06:35 PM,-14,-7,-2,-7,18,6,40,0.0,1017,1,10,305,15
2020-03-02,10,-2,0.0,10.1,1,1,51,11:21 AM,01:28 AM,07:17 AM,06:36 PM,-3,1,4,1,25,51,58,0.0,1016,10,10,195,16
2020-03-03,14,6,0.0,10.1,1,1,58,12:01 PM,02:30 AM,07:16 AM,06:37 PM,6,8,10,8,23,72,79,0.5,1005,14,9,199,14
2020-03-04,9,6,0.0,10.1,1,1,65,12:50 PM,03:32 AM,07:14 AM,06:38 PM,-1,4,7,4,35,49,57,4.9,1001,9,9,269,25
2020-03-05,10,2,0.0,11.3,1,1,73,01:49 PM,04:30 AM,07:12 AM,06:39 PM,-4,3,6,3,18,18,48,0.0,1016,10,10,307,13
2020-03-06,7,3,0.0,5.7,1,1,80,02:57 PM,05:23 AM,07:11 AM,06:41 PM,-2,2,5,2,22,68,61,0.4,1015,7,9,106,17
2020-03-07,6,-3,0.3,10.1,1,1,87,04:11 PM,06:09 AM,07:09 AM,06:42 PM,-11,-4,1,-4,32,46,42,2.6,1018,6,7,230,25
2020-03-08,10,0,0.0,11.4,1,1,95,05:29 PM,06:49 AM,07:07 AM,06:43 PM,-8,2,5,2,19,33,39,0.0,1026,10,10,279,14
2020-03-09,18,6,0.0,11.4,1,1,100,06:47 PM,07:25 AM,07:06 AM,06:44 PM,0,10,12,10,25,32,47,0.0,1024,18,10,241,15
2020-03-10,16,10,0.0,8.7,1,1,100,08:05 PM,07:57 AM,07:04 AM,06:45 PM,6,12,13,12,31,49,61,0.0,1016,16,10,227,19
2020-03-11,10,2,0.0,10.1,1,1,84,09:23 PM,08:27 AM,07:02 AM,06:47 PM,-4,6,8,6,17,41,46,0.9,1018,10,10,234,12
2020-03-12,9,3,0.0,8.7,1,1,76,10:39 PM,08:57 AM,07:00 AM,06:48 PM,-1,4,6,4,14,53,60,0.0,1023,9,10,111,10
2020-03-13,14,5,0.0,6.0,1,1,69,11:54 PM,09:30 AM,06:59 AM,06:49 PM,4,6,9,6,37,79,74,5.6,1013,14,8,215,23
2020-03-14,10,4,0.0,10.2,1,1,62,No moonrise,10:05 AM,06:57 AM,06:50 PM,-5,3,7,3,31,32,46,0.0,1021,10,10,286,22
2020-03-15,10,2,0.3,10.2,1,1,55,01:05 AM,10:45 AM,06:55 AM,06:51 PM,-10,3,6,3,18,38,36,0.4,1031,10,9,347,14
2020-03-16,1,-2,0.0,11.6,1,1,47,02:12 AM,11:32 AM,06:54 AM,06:52 PM,-9,-4,-0,-4,18,18,50,0.0,1036,1,10,96,14
